year,team_id,team_name,team_url
2015,TEL,Maccabi FOX Tel Aviv,http://www.eurocupbasketball.com/eurocup/competition/teams/showteam?clubcode=TEL&seasoncode=U2015
2015,LUD,MHP RIESEN Ludwigsburg,http://www.eurocupbasketball.com/eurocup/competition/teams/showteam?clubcode=LUD&seasoncode=U2015
2015,KLA,Neptunas Klaipeda,http://www.eurocupbasketball.com/eurocup/competition/teams/showteam?clubcode=KLA&seasoncode=U2015
2015,NOV,Nizhny Novgorod,http://www.eurocupbasketball.com/eurocup/competition/teams/showteam?clubcode=NOV&seasoncode=U2015
2015,PAO,PAOK Thessaloniki,http://www.eurocupbasketball.com/eurocup/competition/teams/showteam?clubcode=PAO&seasoncode=U2015
2015,KSK,Pinar Karsiyaka Izmir,http://www.eurocupbasketball.com/eurocup/competition/teams/showteam?clubcode=KSK&seasoncode=U2015
2015,CHA,Proximus Spirou Charleroi,http://www.eurocupbasketball.com/eurocup/competition/teams/showteam?clubcode=CHA&seasoncode=U2015
2015,ULM,ratiopharm Ulm,http://www.eurocupbasketball.com/eurocup/competition/teams/showteam?clubcode=ULM&seasoncode=U2015
2015,NAN,SLUC Nancy,http://www.eurocupbasketball.com/eurocup/competition/teams/showteam?clubcode=NAN&seasoncode=U2015
2015,BUC,Steaua CSM EximBank Bucharest,http://www.eurocupbasketball.com/eurocup/competition/teams/showteam?clubcode=BUC&seasoncode=U2015
2015,GSS,Stelmet Zielona Gora,http://www.eurocupbasketball.com/eurocup/competition/teams/showteam?clubcode=GSS&seasoncode=U2015
2015,STR,Strasbourg,http://www.eurocupbasketball.com/eurocup/competition/teams/showteam?clubcode=STR&seasoncode=U2015
2015,SZO,Szolnoki Olaj,http://www.eurocupbasketball.com/eurocup/competition/teams/showteam?clubcode=SZO&seasoncode=U2015
2015,BON,Telekom Baskets Bonn,http://www.eurocupbasketball.com/eurocup/competition/teams/showteam?clubcode=BON&seasoncode=U2015
2015,TRB,Trabzonspor Medical Park,http://www.eurocupbasketball.com/eurocup/competition/teams/showteam?clubcode=TRB&seasoncode=U2015
2015,VNC,Umana Reyer Venice,http://www.eurocupbasketball.com/eurocup/competition/teams/showteam?clubcode=VNC&seasoncode=U2015
2015,UNK,Unics Kazan,http://www.eurocupbasketball.com/eurocup/competition/teams/showteam?clubcode=UNK&seasoncode=U2015
2015,LJU,Union Olimpija Ljubljana,http://www.eurocupbasketball.com/eurocup/competition/teams/showteam?clubcode=LJU&seasoncode=U2015
2015,PAM,Valencia Basket,http://www.eurocupbasketball.com/eurocup/competition/teams/showteam?clubcode=PAM&seasoncode=U2015
2015,DYR,Zenit St Petersburg,http://www.eurocupbasketball.com/eurocup/competition/teams/showteam?clubcode=DYR&seasoncode=U2015
