2013,allenla01,8,8,2012-11-14,23-284,PHI,,DET,L,0,26:20,6,10,.600,0,0,,2,2,1.000,4,2,6,0,1,1,0,6,14,12.1
2013,allenla01,9,9,2012-11-16,23-286,PHI,,UTA,W,0,28:48,5,11,.455,0,0,,0,0,,5,3,8,3,0,2,0,0,10,12.2
2013,allenla01,10,10,2012-11-18,23-288,PHI,,CLE,W,0,21:36,0,5,.000,0,0,,2,2,1.000,1,2,3,3,0,2,2,0,2,1.3
2013,allenla01,11,11,2012-11-20,23-290,PHI,,TOR,W,0,24:58,1,4,.250,0,0,,2,2,1.000,2,4,6,1,0,4,1,3,4,5.5
2013,allenla01,12,12,2012-11-21,23-291,PHI,@,CLE,L,0,2:20,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-0.8
2013,allenla01,13,13,2012-11-24,23-294,PHI,,OKC,L,1,28:17,3,4,.750,0,0,,2,2,1.000,2,2,4,3,1,2,2,4,8,9.3
2013,allenla01,14,14,2012-11-25,23-295,PHI,,PHO,W,1,26:07,5,9,.556,0,0,,1,1,1.000,2,4,6,1,0,2,0,5,11,9.4
2013,allenra02,1,1,2012-10-30,37-102,MIA,,BOS,W,0,30:35,5,7,.714,2,3,.667,7,8,.875,0,2,2,2,0,0,0,1,19,17.3
2013,allenra02,2,2,2012-11-02,37-105,MIA,@,NYK,L,0,26:45,2,5,.400,1,3,.333,0,0,,0,2,2,3,0,0,2,0,5,3.0
2013,allenra02,3,3,2012-11-03,37-106,MIA,,DEN,W,0,28:40,8,12,.667,6,10,.600,1,1,1.000,1,4,5,1,2,1,1,2,23,21.3
2013,allenra02,4,4,2012-11-05,37-108,MIA,,PHO,W,0,28:25,4,9,.444,3,4,.750,4,4,1.000,0,6,6,6,1,0,2,2,15,14.5
2013,allenra02,5,5,2012-11-07,37-110,MIA,,BRK,W,0,26:43,4,6,.667,1,2,.500,0,0,,0,3,3,1,0,0,1,5,9,5.0
2013,allenra02,6,6,2012-11-09,37-112,MIA,@,ATL,W,0,24:03,6,12,.500,3,5,.600,2,2,1.000,0,1,1,1,0,0,2,4,17,8.4
2013,allenra02,7,7,2012-11-11,37-114,MIA,@,MEM,L,0,25:18,2,7,.286,1,3,.333,0,1,.000,0,1,1,2,3,1,2,0,5,3.9
2013,allenra02,8,8,2012-11-12,37-115,MIA,@,HOU,W,0,25:35,3,7,.429,2,5,.400,0,0,,2,2,4,3,1,0,1,2,8,7.6
2013,allenra02,9,9,2012-11-14,37-117,MIA,@,LAC,L,0,26:33,4,6,.667,1,2,.500,5,6,.833,1,2,3,2,5,0,1,4,14,16.1
2013,allenra02,10,10,2012-11-15,37-118,MIA,@,DEN,W,0,25:58,2,8,.250,1,4,.250,4,6,.667,1,2,3,3,1,0,0,1,9,7.4
2013,allenra02,11,11,2012-11-17,37-120,MIA,@,PHO,W,0,24:42,3,4,.750,0,0,,3,3,1.000,1,2,3,3,0,0,3,3,9,6.6
2013,allenra02,12,12,2012-11-21,37-124,MIA,,MIL,W,0,30:29,4,10,.400,3,5,.600,6,7,.857,2,1,3,0,1,0,1,1,17,12.5
2013,allenra02,13,13,2012-11-24,37-127,MIA,,CLE,W,0,22:58,6,11,.545,3,5,.600,2,3,.667,1,4,5,1,0,0,1,2,17,12.1
2013,allento01,1,1,2012-10-31,30-294,MEM,@,LAC,L,1,28:30,2,6,.333,0,1,.000,4,4,1.000,1,4,5,1,3,0,1,3,8,8.0
2013,allento01,2,2,2012-11-02,30-296,MEM,@,GSW,W,1,29:49,3,9,.333,0,0,,0,1,.000,1,2,3,1,1,0,0,2,6,2.7
2013,allento01,3,3,2012-11-05,30-299,MEM,,UTA,W,1,26:31,4,13,.308,0,1,.000,0,0,,0,2,2,2,3,2,0,2,8,6.1
2013,allento01,4,4,2012-11-07,30-301,MEM,@,MIL,W,1,16:36,3,6,.500,0,1,.000,0,0,,0,5,5,0,1,2,3,4,6,2.3
2013,allento01,5,5,2012-11-09,30-303,MEM,,HOU,W,1,19:34,3,9,.333,0,1,.000,2,2,1.000,0,0,0,0,2,1,0,3,8,4.4
2013,allento01,6,6,2012-11-11,30-305,MEM,,MIA,W,1,14:23,1,2,.500,0,0,,2,2,1.000,0,0,0,0,0,1,0,3,4,2.5
2013,allento01,7,7,2012-11-14,30-308,MEM,@,OKC,W,1,18:32,2,6,.333,0,1,.000,2,2,1.000,2,2,4,1,2,0,1,3,6,5.1
2013,allento01,8,8,2012-11-16,30-310,MEM,,NYK,W,1,25:18,4,8,.500,0,0,,1,1,1.000,1,3,4,0,1,0,3,5,9,2.6
2013,allento01,9,9,2012-11-17,30-311,MEM,@,CHA,W,1,28:10,3,10,.300,0,0,,6,7,.857,0,3,3,1,3,0,0,2,12,9.6
2013,allento01,10,10,2012-11-19,30-313,MEM,,DEN,L,1,27:50,2,9,.222,0,0,,4,4,1.000,3,2,5,1,2,0,1,1,8,6.5
2013,allento01,11,11,2012-11-23,30-317,MEM,,LAL,W,1,23:57,5,8,.625,0,0,,2,4,.500,1,5,6,0,2,1,2,5,12,8.5
2013,allento01,12,12,2012-11-26,30-320,MEM,,CLE,W,1,29:27,3,9,.333,0,0,,2,2,1.000,1,3,4,0,3,0,0,2,8,6.7
2013,aminual01,1,1,2012-10-31,22-040,NOH,,SAS,L,1,37:06,8,16,.500,0,1,.000,1,2,.500,0,7,7,3,2,3,3,2,17,13.1
2013,aminual01,2,2,2012-11-02,22-042,NOH,,UTA,W,1,34:14,7,10,.700,0,0,,1,2,.500,2,6,8,2,2,0,2,2,15,14.2
2013,aminual01,3,3,2012-11-03,22-043,NOH,@,CHI,W,1,26:54,4,6,.667,0,0,,0,0,,2,4,6,1,2,2,3,4,8,7.5
2013,aminual01,4,4,2012-11-07,22-047,NOH,,PHI,L,1,39:57,3,11,.273,0,2,.000,4,6,.667,4,12,16,3,2,0,4,3,10,8.0
2013,aminual01,5,5,2012-11-09,22-049,NOH,,CHA,W,1,28:46,6,9,.667,0,0,,2,3,.667,2,4,6,3,2,1,2,5,14,13.1
2013,aminual01,6,6,2012-11-14,22-054,NOH,@,HOU,L,1,30:08,6,15,.400,0,2,.000,2,2,1.000,1,6,7,2,2,2,1,2,14,11.4
2013,aminual01,7,7,2012-11-16,22-056,NOH,,OKC,L,1,23:52,3,7,.429,0,0,,3,4,.750,1,6,7,2,1,0,2,2,9,7.0
2013,aminual01,8,8,2012-11-17,22-057,NOH,@,MIL,L,1,31:27,4,7,.571,1,1,1.000,0,0,,1,7,8,4,1,1,4,4,9,7.4
2013,aminual01,9,9,2012-11-20,22-060,NOH,,NYK,L,1,24:28,0,4,.000,0,0,,0,0,,0,6,6,1,1,0,2,2,0,-2.1
2013,aminual01,10,10,2012-11-21,22-061,NOH,@,IND,L,1,45:55,6,9,.667,0,1,.000,2,3,.667,3,7,10,2,1,0,3,2,14,12.5
2013,aminual01,11,11,2012-11-23,22-063,NOH,@,PHO,L,1,41:37,6,7,.857,0,0,,4,4,1.000,1,5,6,5,2,1,4,1,16,17.5
2013,aminual01,12,12,2012-11-25,22-065,NOH,@,DEN,L,1,15:03,1,4,.250,0,0,,0,0,,0,2,2,0,0,0,2,2,2,-2.6
2013,aminual01,13,13,2012-11-26,22-066,NOH,@,LAC,W,1,35:16,4,10,.400,0,0,,2,3,.667,3,5,8,1,4,0,2,2,10,9.7
2013,amundlo01,1,1,2012-11-04,29-333,MIN,@,TOR,L,0,4:02,0,1,.000,0,0,,1,4,.250,0,1,1,0,1,0,0,0,1,0.4
2013,amundlo01,2,2,2012-11-05,29-334,MIN,@,BRK,W,0,5:31,0,0,,0,0,,0,0,,0,1,1,0,1,0,1,2,0,-0.5
2013,amundlo01,3,3,2012-11-07,29-336,MIN,,ORL,W,0,6:28,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,2,1,0,-2.5
2013,amundlo01,4,4,2012-11-12,29-341,MIN,@,DAL,W,0,14:53,0,1,.000,0,0,,0,0,,1,2,3,0,0,0,1,3,0,-1.6
2013,amundlo01,5,5,2012-11-14,29-343,MIN,,CHA,L,0,22:46,1,2,.500,0,0,,1,4,.250,4,3,7,0,1,3,1,3,3,5.4
2013,amundlo01,6,6,2012-11-16,29-345,MIN,,GSW,L,0,14:27,0,2,.000,0,0,,1,2,.500,1,1,2,1,1,1,0,0,1,2.6
2013,amundlo01,7,7,2012-11-21,29-350,MIN,,DEN,L,0,4:03,1,1,1.000,0,0,,0,0,,1,0,1,0,1,0,0,1,2,3.0
2013,amundlo01,8,8,2012-11-23,29-352,MIN,@,POR,L,0,8:17,0,3,.000,0,0,,0,0,,2,0,2,0,0,1,1,2,0,-1.8
2013,anderal01,1,1,2012-10-31,30-015,TOR,,IND,L,0,18:50,0,3,.000,0,1,.000,0,0,,1,1,2,4,3,0,1,0,0,3.7
2013,anderal01,2,2,2012-11-03,30-018,TOR,@,BRK,L,0,12:37,1,4,.250,1,2,.500,0,0,,0,0,0,0,0,0,2,2,3,-2.2
2013,anderal01,3,3,2012-11-04,30-019,TOR,,MIN,W,0,30:51,6,14,.429,4,8,.500,2,2,1.000,1,2,3,1,0,0,0,4,18,11.0
2013,anderal01,4,4,2012-11-06,30-021,TOR,@,OKC,L,0,18:39,1,6,.167,0,5,.000,1,2,.500,0,0,0,1,0,1,0,3,3,-1.0
2013,anderal01,5,5,2012-11-07,30-022,TOR,@,DAL,L,0,16:05,3,9,.333,2,6,.333,5,5,1.000,0,0,0,0,1,0,0,2,13,8.1
2013,anderal01,6,6,2012-11-10,30-025,TOR,,PHI,L,1,27:00,3,8,.375,1,5,.200,0,0,,0,3,3,1,0,0,2,1,7,1.8
2013,anderja01,1,1,2012-11-26,23-246,SAS,@,WAS,W,0,7:21,1,3,.333,1,2,.500,0,0,,1,0,1,0,0,0,1,2,3,0.2
2013,anderry01,1,1,2012-10-31,24-178,NOH,,SAS,L,0,28:51,3,10,.300,1,5,.200,4,4,1.000,0,5,5,0,0,0,0,2,11,5.9
2013,anderry01,2,2,2012-11-02,24-180,NOH,,UTA,W,0,31:14,7,15,.467,5,9,.556,0,0,,2,4,6,3,0,0,1,5,19,13.0
2013,anderry01,3,3,2012-11-03,24-181,NOH,@,CHI,W,1,42:10,5,13,.385,1,7,.143,1,1,1.000,3,10,13,1,0,0,3,4,12,6.1
2013,anderry01,4,4,2012-11-07,24-185,NOH,,PHI,L,1,33:51,3,10,.300,1,6,.167,2,2,1.000,2,8,10,2,1,0,2,2,9,6.6
2013,anderry01,5,5,2012-11-09,24-187,NOH,,CHA,W,0,28:19,10,16,.625,5,10,.500,0,0,,4,3,7,2,0,0,0,0,25,22.9
2013,anderry01,6,6,2012-11-14,24-192,NOH,@,HOU,L,0,28:51,9,19,.474,2,10,.200,0,0,,6,6,12,1,0,1,0,1,20,17.3
2013,anderry01,7,7,2012-11-16,24-194,NOH,,OKC,L,0,21:01,6,11,.545,3,3,1.000,0,0,,4,3,7,1,1,0,0,1,15,14.7
2013,anderry01,8,8,2012-11-17,24-195,NOH,@,MIL,L,0,29:11,8,15,.533,4,9,.444,0,0,,2,2,4,2,0,0,3,4,20,11.5
2013,anderry01,9,9,2012-11-20,24-198,NOH,,NYK,L,1,30:39,6,14,.429,3,8,.375,0,0,,0,8,8,1,0,0,0,5,15,8.7
2013,anderry01,10,10,2012-11-21,24-199,NOH,@,IND,L,1,41:08,6,11,.545,5,5,1.000,0,0,,1,6,7,2,0,2,0,6,17,14.6
2013,anderry01,11,11,2012-11-23,24-201,NOH,@,PHO,L,1,47:04,13,23,.565,8,13,.615,0,0,,2,9,11,1,2,1,2,2,34,27.8
2013,anderry01,12,12,2012-11-25,24-203,NOH,@,DEN,L,1,31:03,6,13,.462,3,6,.500,1,2,.500,2,2,4,1,0,0,0,1,16,11.2
2013,anderry01,13,13,2012-11-26,24-204,NOH,@,LAC,W,1,34:38,6,14,.429,5,9,.556,0,0,,2,6,8,1,0,1,1,2,17,12.4
2013,anthoca01,1,1,2012-11-02,28-157,NYK,,MIA,W,1,38:55,10,28,.357,4,8,.500,6,7,.857,4,6,10,2,2,0,1,3,30,19.8
2013,anthoca01,2,2,2012-11-04,28-159,NYK,,PHI,W,1,38:59,10,18,.556,1,4,.250,6,9,.667,1,4,5,1,1,2,2,2,27,19.4
2013,anthoca01,3,3,2012-11-05,28-160,NYK,@,PHI,W,1,30:26,7,16,.438,1,6,.167,6,6,1.000,2,5,7,2,0,1,2,2,21,14.8
2013,anthoca01,4,4,2012-11-09,28-164,NYK,,DAL,W,1,34:28,10,22,.455,2,5,.400,9,14,.643,0,7,7,1,0,2,3,5,31,16.8
2013,anthoca01,5,5,2012-11-13,28-168,NYK,@,ORL,W,1,42:31,11,22,.500,1,4,.250,2,3,.667,1,7,8,2,1,0,3,2,25,15.0
2013,anthoca01,6,6,2012-11-15,28-170,NYK,@,SAS,W,1,40:31,3,12,.250,0,2,.000,3,4,.750,5,7,12,3,0,0,2,3,9,5.9
2013,anthoca01,7,7,2012-11-16,28-171,NYK,@,MEM,L,1,30:24,7,14,.500,1,2,.500,5,5,1.000,1,2,3,1,1,0,5,5,20,9.0
2013,anthoca01,8,8,2012-11-18,28-173,NYK,,IND,W,1,30:54,9,22,.409,1,4,.250,7,8,.875,4,5,9,0,2,0,0,4,26,18.5
2013,anthoca01,9,9,2012-11-20,28-175,NYK,@,NOH,W,1,28:04,12,22,.545,2,6,.333,3,3,1.000,2,4,6,4,0,0,1,1,29,22.4
2013,anthoca01,10,10,2012-11-21,28-176,NYK,@,DAL,L,1,40:35,7,16,.438,2,4,.500,7,8,.875,0,6,6,4,1,0,7,6,23,10.4
2013,anthoca01,11,11,2012-11-23,28-178,NYK,@,HOU,L,1,34:33,14,24,.583,7,12,.583,2,2,1.000,1,3,4,2,0,0,7,4,37,20.2
2013,anthoca01,12,12,2012-11-25,28-180,NYK,,DET,W,1,31:35,10,18,.556,4,5,.800,5,5,1.000,2,0,2,3,1,0,6,2,29,18.1
2013,anthoca01,13,13,2012-11-26,28-181,NYK,@,BRK,L,1,50:03,11,25,.440,3,5,.600,10,16,.625,6,7,13,1,1,1,3,4,35,23.6
2013,anthojo01,1,1,2012-11-03,30-086,MIA,,DEN,W,0,7:19,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-2.8
2013,anthojo01,2,2,2012-11-05,30-088,MIA,,PHO,W,0,3:59,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,0,0,0.3
2013,anthojo01,3,3,2012-11-07,30-090,MIA,,BRK,W,0,4:21,1,1,1.000,0,0,,0,0,,0,2,2,0,0,2,0,0,2,3.7
2013,anthojo01,4,4,2012-11-11,30-094,MIA,@,MEM,L,0,4:37,0,1,.000,0,0,,0,0,,0,0,0,0,0,1,1,0,0,-1.0
2013,anthojo01,5,5,2012-11-14,30-097,MIA,@,LAC,L,0,6:06,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,0,0,2,2.7
2013,anthojo01,6,6,2012-11-15,30-098,MIA,@,DEN,W,0,4:51,0,0,,0,0,,0,0,,0,1,1,0,0,2,0,1,0,1.3
2013,anthojo01,7,7,2012-11-17,30-100,MIA,@,PHO,W,0,3:27,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
2013,anthojo01,8,8,2012-11-21,30-104,MIA,,MIL,W,0,2:18,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
2013,anthojo01,9,9,2012-11-24,30-107,MIA,,CLE,W,0,5:09,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0.7
2013,arizatr01,1,1,2012-10-30,27-122,WAS,@,CLE,L,1,24:35,3,8,.375,2,4,.500,1,2,.500,1,2,3,4,3,2,0,0,9,12.7
2013,arizatr01,2,2,2012-11-03,27-126,WAS,,BOS,L,1,16:40,0,4,.000,0,1,.000,0,0,,0,0,0,0,1,0,1,1,0,-3.2
2013,arizatr01,3,3,2012-11-07,27-130,WAS,@,BOS,L,1,18:41,1,6,.167,0,1,.000,0,0,,1,2,3,2,2,0,0,2,2,2.1
2013,arizatr01,4,4,2012-11-09,27-132,WAS,,MIL,L,1,31:34,5,11,.455,1,2,.500,4,4,1.000,1,7,8,4,3,1,3,2,15,14.8
2013,arizatr01,5,5,2012-11-10,27-133,WAS,@,IND,L,1,26:08,2,5,.400,0,2,.000,0,0,,0,6,6,2,4,1,2,1,4,6.8
2013,arizatr01,6,6,2012-11-13,27-136,WAS,@,CHA,L,1,34:59,7,18,.389,2,8,.250,3,4,.750,2,4,6,2,1,1,1,1,19,13.1
2013,arizatr01,7,7,2012-11-14,27-137,WAS,@,DAL,L,1,19:50,2,7,.286,0,1,.000,0,0,,1,2,3,1,2,1,1,1,4,3.2
2013,arizatr01,8,8,2012-11-17,27-140,WAS,,UTA,L,1,34:17,7,15,.467,1,4,.250,1,3,.333,1,8,9,1,3,0,2,1,16,11.9
2013,arizatr01,9,9,2012-11-19,27-142,WAS,,IND,L,1,13:18,2,9,.222,0,2,.000,2,2,1.000,2,3,5,2,0,0,1,1,6,2.8
2013,arizatr01,10,10,2012-11-21,27-144,WAS,@,ATL,L,0,39:48,3,14,.214,2,5,.400,4,4,1.000,4,11,15,1,3,0,3,1,12,9.8
2013,arizatr01,11,11,2012-11-24,27-147,WAS,,CHA,L,0,22:24,0,3,.000,0,3,.000,2,2,1.000,0,1,1,3,0,0,2,4,2,-1.3
2013,arizatr01,12,12,2012-11-26,27-149,WAS,,SAS,L,1,16:35,2,5,.400,0,1,.000,1,1,1.000,3,1,4,1,1,0,2,0,5,4.4
2013,arthuda01,1,1,2012-11-23,24-243,MEM,,LAL,W,0,7:39,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,1,2,2.0
2013,arthuda01,2,2,2012-11-26,24-246,MEM,,CLE,W,0,18:12,1,5,.200,0,0,,0,0,,1,2,3,1,0,2,0,0,2,2.3
2013,asikom01,1,1,2012-10-31,26-119,HOU,@,DET,W,1,33:02,5,6,.833,0,0,,2,6,.333,2,7,9,0,1,2,3,2,12,10.3
2013,asikom01,2,2,2012-11-02,26-121,HOU,@,ATL,W,1,35:13,0,7,.000,0,0,,0,0,,9,10,19,1,1,1,3,2,0,3.0
2013,asikom01,3,3,2012-11-03,26-122,HOU,,POR,L,1,35:15,2,7,.286,0,0,,0,0,,4,11,15,1,0,2,4,4,4,2.5
2013,asikom01,4,4,2012-11-07,26-126,HOU,,DEN,L,1,22:27,4,11,.364,0,0,,2,3,.667,7,6,13,0,0,0,3,2,10,6.4
2013,asikom01,5,5,2012-11-09,26-128,HOU,@,MEM,L,1,40:24,4,6,.667,0,0,,2,2,1.000,3,10,13,2,0,2,5,2,10,9.5
2013,asikom01,6,6,2012-11-10,26-129,HOU,,DET,W,1,27:25,5,12,.417,0,0,,4,4,1.000,3,5,8,0,4,0,4,3,14,10.0
2013,asikom01,7,7,2012-11-12,26-131,HOU,,MIA,L,1,32:21,4,8,.500,0,0,,11,14,.786,5,9,14,3,0,1,3,1,19,19.4
2013,asikom01,8,8,2012-11-14,26-133,HOU,,NOH,W,1,29:58,6,10,.600,0,0,,3,4,.750,2,10,12,1,0,2,3,4,15,11.9
2013,asikom01,9,9,2012-11-16,26-135,HOU,@,POR,L,1,43:31,6,11,.545,0,0,,4,5,.800,7,9,16,1,0,1,4,6,16,12.9
2013,asikom01,10,10,2012-11-18,26-137,HOU,@,LAL,L,1,27:16,4,6,.667,0,0,,0,4,.000,2,7,9,2,1,0,2,3,8,6.5
2013,asikom01,11,11,2012-11-19,26-138,HOU,@,UTA,L,1,28:34,0,5,.000,0,0,,2,6,.333,3,4,7,0,0,2,3,3,2,-2.6
2013,asikom01,12,12,2012-11-21,26-140,HOU,,CHI,W,1,39:44,2,8,.250,0,0,,0,2,.000,1,5,6,2,1,3,4,2,4,0.3
2013,asikom01,13,13,2012-11-23,26-142,HOU,,NYK,W,1,29:44,6,11,.545,0,0,,6,8,.750,4,10,14,3,0,1,2,1,18,18.1
2013,augusdj01,1,1,2012-10-31,24-356,IND,@,TOR,W,0,15:12,1,4,.250,1,1,1.000,2,3,.667,0,1,1,2,1,0,2,1,5,2.5
2013,augusdj01,2,2,2012-11-02,24-358,IND,@,CHA,L,0,16:46,1,7,.143,1,5,.200,0,0,,0,4,4,5,0,0,0,1,3,2.8
2013,augusdj01,3,3,2012-11-03,24-359,IND,,SAC,W,0,13:21,1,4,.250,0,3,.000,1,1,1.000,0,1,1,3,0,0,1,0,3,2.0
2013,augusdj01,4,4,2012-11-05,24-361,IND,@,SAS,L,0,13:20,2,6,.333,2,5,.400,1,1,1.000,0,2,2,2,0,0,1,0,7,4.6
