id,pred
2015_1153_1374,0.350952449767716
2015_1153_1385,0.671212148199829
2015_1153_1400,0.333630137009314
2015_1153_1411,0.672365723039477
2015_1153_1412,0.759535288680653
2015_1153_1414,0.721051041446394
2015_1153_1417,0.51784081927944
2015_1153_1428,0.464607862754114
2015_1153_1433,0.363235244121641
2015_1153_1434,0.606811129942593
2015_1153_1437,0.120477133239107
2015_1153_1438,0.102722801677798
2015_1153_1452,0.342501356466219
2015_1153_1455,0.210124839218879
2015_1153_1458,0.0575664456377698
2015_1153_1459,0.685396008620401
2015_1153_1461,0.594668793734457
2015_1153_1462,0.407273027103669
2015_1157_1172,0.363393503879487
2015_1157_1173,0.523360333308667
2015_1157_1181,0.0491288606634158
2015_1157_1186,0.712690941490742
2015_1157_1207,0.315623078417054
2015_1157_1208,0.07751497446418
2015_1157_1209,0.567848099320653
2015_1157_1211,0.0739499600588485
2015_1157_1214,0.389167220680673
2015_1157_1217,0.411059657455046
2015_1157_1231,0.240964669933204
2015_1157_1234,0.332337745447613
2015_1157_1235,0.0836276851292548
2015_1157_1242,0.0711884908198534
2015_1157_1246,0.0118307471815885
2015_1157_1248,0.645766298595053
2015_1157_1257,0.106445168338536
2015_1157_1261,0.317476838355018
2015_1157_1268,0.118014846790975
2015_1157_1277,0.120708548611094
2015_1157_1279,0.376352070834029
2015_1157_1295,0.621332209129915
2015_1157_1301,0.254323999293907
2015_1157_1308,0.596908826165437
2015_1157_1314,0.0734183507315155
2015_1157_1318,0.505252028633241
2015_1157_1320,0.16918922753952
2015_1157_1323,0.0500796357803279
2015_1157_1326,0.177239998502389
2015_1157_1328,0.155654587532968
2015_1157_1329,0.35833967622018
2015_1157_1332,0.261005183048353
2015_1157_1344,0.337307094403222
2015_1157_1345,0.313542736469536
2015_1157_1352,0.670623666294069
2015_1157_1361,0.440181410300017
2015_1157_1372,0.50188921852331
2015_1157_1374,0.215673314018476
2015_1157_1385,0.509365649178992
2015_1157_1400,0.202940350780916
2015_1157_1411,0.51067310005501
2015_1157_1412,0.616313009603735
2015_1157_1414,0.567945946853214
2015_1157_1417,0.353243563291944
2015_1157_1428,0.306185976960643
2015_1157_1433,0.224861830933493
2015_1157_1434,0.439725037167737
2015_1157_1437,0.0651237321918357
2015_1157_1438,0.0550163980453161
2015_1157_1452,0.209428676619978
2015_1157_1455,0.119163172788674
2015_1157_1458,0.0301273575051273
2015_1157_1459,0.525596740826031
2015_1157_1461,0.427292705613007
2015_1157_1462,0.258945674578532
2015_1172_1173,0.657950638005976
2015_1172_1181,0.0830000309224312
2015_1172_1186,0.812928887074695
2015_1172_1207,0.446877578730515
2015_1172_1208,0.128315601137349
2015_1172_1209,0.697145625525696
2015_1172_1211,0.122725026770691
2015_1172_1214,0.527435247826009
2015_1172_1217,0.55010102923906
2015_1172_1231,0.357384907406955
2015_1172_1234,0.465812118364606
2015_1172_1235,0.137835793486223
2015_1172_1242,0.118375002209409
2015_1172_1246,0.0205428263526268
2015_1172_1248,0.761540930597777
2015_1172_1257,0.172657019187578
2015_1172_1261,0.44899647788285
2015_1172_1268,0.189893959225899
2015_1172_1277,0.193867681439869
2015_1172_1279,0.513897546951478
2015_1172_1295,0.741900900100565
2015_1172_1301,0.374018230125627
2015_1172_1308,0.721771732675086
2015_1172_1314,0.121888935790173
2015_1172_1318,0.641452577792459
2015_1172_1320,0.262944765615177
2015_1172_1323,0.0845480194551572
2015_1172_1326,0.273985586547489
2015_1172_1328,0.244113701755742
2015_1172_1329,0.494522148973293
2015_1172_1332,0.382232006118427
2015_1172_1344,0.471368237389678
2015_1172_1345,0.444493998412482
2015_1172_1352,0.781028934226497
2015_1172_1361,0.579382641722694
2015_1172_1372,0.638352890451998
2015_1172_1374,0.325107974862546
2015_1172_1385,0.645228916846276
2015_1172_1400,0.308455059261812
2015_1172_1411,0.646425633213488
2015_1172_1412,0.737805436221624
2015_1172_1414,0.6972298069448
2015_1172_1417,0.48896515859216
2015_1172_1428,0.436016275571757
2015_1172_1433,0.336955836238465
2015_1172_1434,0.578931195834111
2015_1172_1437,0.108761009736293
2015_1172_1438,0.0925515605014231
2015_1172_1452,0.316975292815969
2015_1172_1455,0.191589764725387
2015_1172_1458,0.0516092499966329
2015_1172_1459,0.659965838860126
2015_1172_1461,0.56654289470574
2015_1172_1462,0.37970743254801
2015_1173_1181,0.0449401970254616
2015_1173_1186,0.69316968670895
2015_1173_1207,0.29578111492906
2015_1173_1208,0.0710870784896349
2015_1173_1209,0.544771609818672
2015_1173_1211,0.0677959649095726
2015_1173_1214,0.367182394661283
2015_1173_1217,0.388624929411704
2015_1173_1231,0.224278077293626
2015_1173_1234,0.311923921927031
2015_1173_1235,0.0767350601969147
2015_1173_1242,0.0652481089234319
2015_1173_1246,0.0107860013316064
2015_1173_1248,0.624096230060176
2015_1173_1257,0.0978727773954892
2015_1173_1261,0.297569007639719
2015_1173_1268,0.108623976928507
2015_1173_1277,0.11113033896706
2015_1173_1279,0.35467084548597
2015_1173_1295,0.599095363899211
2015_1173_1301,0.237001144777473
2015_1173_1308,0.574220581742412
2015_1173_1314,0.0673053799023927
2015_1173_1318,0.481882804191924
2015_1173_1320,0.156448550382449
2015_1173_1323,0.0458138159082843
2015_1173_1326,0.164012746715148
2015_1173_1328,0.143756770033242
2015_1173_1329,0.337135173145938
2015_1173_1332,0.243375780358215
2015_1173_1344,0.316732832920397
2015_1173_1345,0.293775415997353
2015_1173_1352,0.649649236078962
2015_1173_1361,0.417283423674788
2015_1173_1372,0.478525094225956
2015_1173_1374,0.200276007172315
2015_1173_1385,0.48599305785254
2015_1173_1400,0.18823391134124
2015_1173_1411,0.487300101026621
2015_1173_1412,0.59397402762869
2015_1173_1414,0.544870494513192
2015_1173_1417,0.332184503538582
2015_1173_1428,0.28668876152737
2015_1173_1433,0.208983326007449
2015_1173_1434,0.416833114138773
2015_1173_1437,0.0596569239544617
2015_1173_1438,0.050352351476611
2015_1173_1452,0.194366706514431
2015_1173_1455,0.109692290927558
2015_1173_1458,0.0275118643969354
2015_1173_1459,0.502241769366964
2015_1173_1461,0.404580638708702
2015_1173_1462,0.24140993699491
2015_1181_1186,0.979596239547541
2015_1181_1207,0.899254793225797
2015_1181_1208,0.619241939661926
2015_1181_1209,0.962167087607447
2015_1181_1211,0.607160556006384
2015_1181_1214,0.924986967552664
2015_1181_1217,0.931076571309082
2015_1181_1231,0.860029366755699
2015_1181_1234,0.90596223935675
2015_1181_1235,0.638505574547549
2015_1181_1242,0.597331173475136
2015_1181_1246,0.188127977374837
2015_1181_1248,0.972439189795124
2015_1181_1257,0.697485855338606
2015_1181_1261,0.900028411466941
2015_1181_1268,0.721430227585312
2015_1181_1277,0.726551176184654
2015_1181_1279,0.921135137514957
2015_1181_1295,0.969472923891091
2015_1181_1301,0.868441630554638
2015_1181_1308,0.966285570947326
2015_1181_1314,0.605301295670947
2015_1181_1318,0.951843329400581
2015_1181_1320,0.797630079362051
2015_1181_1323,0.50504187849675
2015_1181_1326,0.806553944443209
2015_1181_1328,0.781086564205007
2015_1181_1329,0.915316891260206
2015_1181_1332,0.87238147464285
2015_1181_1344,0.907846025811324
2015_1181_1345,0.898377336300987
2015_1181_1352,0.975251706321763
2015_1181_1361,0.938341684636959
2015_1181_1372,0.951222961619378
2015_1181_1374,0.841825127993585
2015_1181_1385,0.952592143480257
2015_1181_1400,0.831306412490758
2015_1181_1411,0.952827859562395
2015_1181_1412,0.968836845538681
2015_1181_1414,0.962181599807904
2015_1181_1417,0.913577481993897
2015_1181_1428,0.895193174744603
2015_1181_1433,0.848820097577458
2015_1181_1434,0.938234435308467
2015_1181_1437,0.574150789454755
2015_1181_1438,0.529813494111695
2015_1181_1452,0.83679325410972
2015_1181_1455,0.723632718109902
2015_1181_1458,0.375475057901465
2015_1181_1459,0.955443110991932
2015_1181_1461,0.935234631267998
2015_1181_1462,0.871184906066889
2015_1186_1207,0.156771389994775
2015_1186_1208,0.0327647223001544
2015_1186_1209,0.346284270181933
2015_1186_1211,0.0311882471984886
2015_1186_1214,0.204353527920812
2015_1186_1217,0.219586803230933
2015_1186_1231,0.113458845802513
2015_1186_1234,0.1671279906239
2015_1186_1235,0.0354842412576676
2015_1186_1242,0.0299719213076996
2015_1186_1246,0.00480327944338022
2015_1186_1248,0.423600899510023
2015_1186_1257,0.0458228239106962
2015_1186_1261,0.157907430956897
2015_1186_1268,0.0511807828791422
2015_1186_1277,0.0524396903413118
2015_1186_1279,0.195674684986689
2015_1186_1295,0.398125240816861
2015_1186_1301,0.120874853706336
2015_1186_1308,0.373814314277612
2015_1186_1314,0.0309537668671559
2015_1186_1318,0.291630041061716
2015_1186_1320,0.0758670381577063
2015_1186_1323,0.0208107945104478
2015_1186_1326,0.0799042149165941
2015_1186_1328,0.0691762940846052
2015_1186_1329,0.183761617191933
2015_1186_1332,0.124636250921084
2015_1186_1344,0.17025695283148
2015_1186_1345,0.155500175480957
2015_1186_1352,0.450789274601172
2015_1186_1361,0.240687279196276
2015_1186_1372,0.288858914470361
2015_1186_1374,0.0997908916184436
2015_1186_1385,0.29504160845447
2015_1186_1400,0.0930874385993508
2015_1186_1411,0.296130969296392
2015_1186_1412,0.393037616814195
2015_1186_1414,0.34637453974562
2015_1186_1417,0.180450049634955
2015_1186_1428,0.151035735023656
2015_1186_1433,0.104701425148573
2015_1186_1434,0.240348938341396
2015_1186_1437,0.0273152594156422
2015_1186_1438,0.0229319390226209
2015_1186_1452,0.0964887612209254
2015_1186_1455,0.051716922634098
2015_1186_1458,0.0123677212263276
2015_1186_1459,0.308740789661152
2015_1186_1461,0.231227172754696
2015_1186_1462,0.123472998191417
2015_1207_1208,0.154120793684966
2015_1207_1209,0.740205499288075
2015_1207_1211,0.147596285256323
2015_1207_1214,0.580090763397817
2015_1207_1217,0.602136114345409
2015_1207_1231,0.407710567936504
2015_1207_1234,0.519073097528204
2015_1207_1235,0.165192733816601
2015_1207_1242,0.142507897088215
2015_1207_1246,0.0253032870995656
2015_1207_1248,0.798096702174721
2015_1207_1257,0.205279569432979
2015_1207_1261,0.50214211479776
2015_1207_1268,0.224888062327034
2015_1207_1277,0.22938671965762
2015_1207_1279,0.566822635274012
2015_1207_1295,0.78060007190338
2015_1207_1301,0.425136570364631
2015_1207_1308,0.762522967633802
2015_1207_1314,0.146619072081645
2015_1207_1318,0.688897273347956
2015_1207_1320,0.306310710249242
2015_1207_1323,0.10258712609913
2015_1207_1326,0.318385855678352
2015_1207_1328,0.285577273460024
2015_1207_1329,0.547700092522721
2015_1207_1332,0.433695183574651
2015_1207_1344,0.524640570763651
2015_1207_1345,0.497587971121211
2015_1207_1352,0.815321684688202
2015_1207_1361,0.630307044733662
2015_1207_1372,0.686006974137228
2015_1207_1374,0.373530439294952
2015_1207_1385,0.692413524702947
2015_1207_1400,0.355704461028269
2015_1207_1411,0.693526677685848
2015_1207_1412,0.776934047144245
2015_1207_1414,0.740282170740431
2015_1207_1417,0.542186498340061
2015_1207_1428,0.488988992488427
2015_1207_1433,0.386133323380215
2015_1207_1434,0.629875339475086
2015_1207_1437,0.131225652248405
2015_1207_1438,0.112089212513943
2015_1207_1452,0.364841274698821
2015_1207_1455,0.226808880898088
2015_1207_1458,0.0631050117742704
2015_1207_1459,0.70608326516691
2015_1207_1461,0.617996878027569
2015_1207_1462,0.431067884863236
2015_1208_1209,0.939895094702187
2015_1208_1211,0.487267848983817
2015_1208_1214,0.883477958714909
2015_1208_1217,0.892545833713888
2015_1208_1231,0.790708606782806
2015_1208_1234,0.855569551812003
2015_1208_1235,0.520626261260328
2015_1208_1242,0.477022531692555
2015_1208_1246,0.124711317437344
2015_1208_1248,0.955937388615699
2015_1208_1257,0.586380471095369
2015_1208_1261,0.846992954795402
2015_1208_1268,0.614255378823824
2015_1208_1277,0.620309604444933
2015_1208_1279,0.877776329208168
2015_1208_1295,0.951284069131165
2015_1208_1301,0.802329498392727
2015_1208_1308,0.946302793420479
2015_1208_1314,0.485322156582756
2015_1208_1318,0.923974024464596
2015_1208_1320,0.707901880671781
2015_1208_1323,0.385524646962027
2015_1208_1326,0.719390479421202
2015_1208_1328,0.686902498297296
2015_1208_1329,0.869213469243083
2015_1208_1332,0.807811078793004
2015_1208_1344,0.858304931143247
